#RPLIDAR SCAN DATA
#COUNT=994
#Angule	Distance	Quality
91.2964 150.0 188
91.4996 151.0 188
91.7468 151.0 188
92.0105 151.0 188
92.2632 151.0 188
92.5269 151.0 188
92.7795 151.0 188
93.0432 151.0 188
93.2959 151.0 188
93.4991 152.0 188
93.7628 152.0 188
94.0155 152.0 188
94.2792 152.0 188
94.5428 152.0 188
94.7955 152.0 188
95.0592 152.0 188
95.3119 152.0 188
95.5151 153.0 188
95.7788 153.0 188
96.0260 153.0 188
96.2952 153.0 188
96.5424 153.0 188
96.8115 153.0 188
97.0587 153.0 188
97.3279 153.0 188
97.5916 153.0 188
97.7783 154.0 188
98.0420 154.0 188
98.3112 154.0 188
98.5583 154.0 188
98.8275 154.0 188
99.0747 154.0 188
99.3384 154.0 188
99.5416 155.0 188
99.7943 155.0 188
100.0580 155.0 188
100.3107 155.0 188
100.5139 156.0 188
100.7776 156.0 188
101.0303 156.0 188
101.2939 156.0 188
101.5576 156.0 188
101.8103 156.0 188
102.0740 156.0 188
102.3267 156.0 188
102.5903 156.0 188
102.7936 157.0 188
103.0463 157.0 188
103.3099 157.0 188
103.5571 157.0 188
103.8263 157.0 188
104.0735 157.0 188
104.3427 157.0 188
104.5459 158.0 188
104.8096 158.0 188
105.1227 157.0 188
105.3259 158.0 188
105.5731 158.0 188
105.7764 159.0 188
106.0455 159.0 188
106.2927 159.0 188
106.5619 159.0 188
106.8091 159.0 188
107.0728 159.0 188
107.3254 159.0 188
107.5287 160.0 188
108.3087 160.0 188
108.5779 160.0 188
108.7152 162.0 188
108.9844 162.0 188
109.2316 162.0 188
109.4952 162.0 188
109.6985 163.0 188
109.9512 163.0 188
110.1544 164.0 188
110.4181 164.0 188
110.6708 164.0 188
110.9344 165.0 188
111.1871 165.0 188
111.3904 166.0 188
111.6541 166.0 188
111.8573 167.0 188
112.1045 167.0 188
112.3737 167.0 188
112.5769 168.0 188
112.8241 168.0 188
113.0273 169.0 188
113.2306 170.0 188
113.4998 170.0 188
113.7469 170.0 188
113.9502 171.0 188
114.2029 171.0 188
114.4061 172.0 188
114.6533 172.0 188
114.9170 173.0 188
115.1697 173.0 188
115.3729 174.0 188
115.6201 174.0 188
115.8234 175.0 188
116.0925 175.0 188
116.2793 176.0 188
116.5430 176.0 188
116.7957 176.0 188
116.9989 177.0 188
117.2461 178.0 188
117.4493 179.0 188
