#RPLIDAR SCAN DATA
#COUNT=3145
#Angule	Distance	Quality
122.6074 180.0 188
122.7008 180.0 188
122.7942 180.0 188
122.8876 180.0 188
122.9810 180.0 188
123.0743 180.0 188
123.1073 181.0 188
123.2007 181.0 188
123.2941 181.0 188
123.3875 181.0 188
123.4808 182.0 188
123.5742 182.0 188
123.6676 182.0 188
123.9478 182.0 188
124.0302 182.0 188
124.0741 183.0 188
124.1675 183.0 188
124.2609 183.0 188
124.3542 183.0 188
124.4531 183.0 188
124.4806 184.0 188
124.5740 184.0 188
124.6674 184.0 188
124.7607 184.0 188
124.7937 185.0 188
124.8871 185.0 188
124.9805 185.0 188
125.0739 185.0 188
125.1672 185.0 188
125.2606 185.0 188
125.3540 186.0 188
125.4529 186.0 188
125.5463 186.0 188
125.6396 186.0 188
125.7330 186.0 188
125.7605 187.0 188
125.8594 187.0 188
125.9528 187.0 188
126.0461 187.0 188
126.1395 187.0 188
126.1670 188.0 188
126.2604 188.0 188
126.3593 189.0 188
126.4526 189.0 188
126.5460 189.0 188
126.6669 190.0 188
126.8591 190.0 188
126.9525 190.0 188
127.0459 190.0 188
127.0734 191.0 188
127.1667 191.0 188
127.2656 191.0 188
127.4524 191.0 188
127.6392 191.0 188
127.7325 192.0 188
128.0127 192.0 188
128.1061 192.0 188
128.1390 193.0 188
128.2324 193.0 188
128.3258 193.0 188
128.3588 194.0 188
128.4521 194.0 188
128.7323 194.0 188
128.8257 195.0 188
128.9191 195.0 188
129.0125 195.0 188
129.0454 196.0 188
129.1388 196.0 188
129.2322 196.0 188
129.3256 196.0 188
129.4189 196.0 188
129.5123 196.0 188
129.6057 196.0 188
129.6991 196.0 188
129.7925 196.0 188
129.8254 197.0 188
129.9188 197.0 188
130.0122 197.0 188
130.1056 197.0 188
130.1990 197.0 188
130.2924 198.0 188
130.3857 198.0 188
130.4791 198.0 188
130.5780 198.0 188
130.6055 199.0 188
130.6989 199.0 188
130.7922 199.0 188
131.0614 199.0 188
131.1548 199.0 188
131.1987 200.0 188
131.2921 200.0 188
131.3745 200.0 188
131.4679 200.0 188
131.5613 200.0 188
131.6547 201.0 188
131.7480 201.0 188
131.8414 201.0 188
131.9348 201.0 188
131.9678 202.0 188
132.0612 202.0 188
132.1545 202.0 188
132.2479 202.0 188
132.3413 202.0 188
132.4347 202.0 188
132.5281 203.0 188
132.6215 203.0 188
132.7148 203.0 188
132.7478 204.0 188
132.8412 204.0 188
132.9346 204.0 188
133.0280 204.0 188
133.1049 204.0 188
133.1982 204.0 188
133.2477 205.0 188
133.3411 205.0 188
133.4180 206.0 188
133.5114 206.0 188
133.6047 206.0 188
133.6981 206.0 188
133.7915 206.0 188
133.8245 207.0 188
133.9178 207.0 188
134.0112 207.0 188
134.1046 207.0 188
134.1980 207.0 188
134.2969 208.0 188
134.3903 208.0 188
134.4836 208.0 188
134.5111 209.0 188
134.6045 209.0 188
134.6979 209.0 188
134.7968 209.0 188
134.8901 210.0 188
134.9835 210.0 188
135.0769 210.0 188
135.1538 210.0 188
135.2472 210.0 188
135.3406 210.0 188
135.3900 211.0 188
135.6537 211.0 188
135.7471 211.0 188
135.7800 212.0 188
135.8734 212.0 188
135.9668 212.0 188
136.0602 213.0 188
136.1536 213.0 188
136.2469 213.0 188
136.2799 214.0 188
136.3733 214.0 188
136.4667 214.0 188
136.5601 215.0 188
136.6534 215.0 188
136.7468 215.0 188
136.8402 215.0 188
136.9336 215.0 188
137.0270 215.0 188
137.0599 216.0 188
137.1533 217.0 188
137.2467 217.0 188
137.3401 217.0 188
137.4335 217.0 188
137.4664 218.0 188
137.5598 218.0 188
137.6532 218.0 188
137.7466 219.0 188
137.8235 219.0 188
137.9169 219.0 188
138.0103 219.0 188
138.0597 220.0 188
138.1531 220.0 188
138.2300 220.0 188
138.3234 220.0 188
138.4167 220.0 188
138.5156 220.0 188
138.6090 221.0 188
138.6365 222.0 188
138.7299 222.0 188
138.8232 222.0 188
138.9166 223.0 188
139.0155 223.0 188
139.1089 223.0 188
139.2023 223.0 188
139.2957 223.0 188
139.3231 224.0 188
139.4165 224.0 188
139.5154 225.0 188
139.6088 225.0 188
139.7021 225.0 188
139.9219 226.0 188
140.0153 227.0 188
140.1086 227.0 188
140.2020 227.0 188
140.4218 228.0 188
140.5151 229.0 188
140.6360 230.0 188
140.8557 232.0 188
140.9491 233.0 188
141.0425 233.0 188
141.1359 233.0 188
141.2292 233.0 188
141.3281 233.0 188
141.4215 234.0 188
141.4490 235.0 188
141.5424 236.0 188
141.6357 236.0 188
141.6687 237.0 188
141.7621 237.0 188
141.8555 237.0 188
141.9489 237.0 188
142.1356 237.0 188
142.4213 238.0 188
142.5421 240.0 188
142.6355 241.0 188
142.6685 242.0 188
142.7618 242.0 188
142.8552 243.0 188
142.9486 242.0 188
143.0420 242.0 188
143.1354 242.0 188
143.2343 243.0 188
143.2617 244.0 188
143.3551 245.0 188
143.4485 245.0 188
143.5419 245.0 188
143.5748 246.0 188
143.8550 246.0 188
143.9484 247.0 188
144.0417 247.0 188
144.1406 247.0 188
144.2175 248.0 188
144.3109 248.0 188
144.4043 248.0 188
144.4482 249.0 188
144.5416 250.0 188
144.6240 250.0 188
144.8547 251.0 188
145.1239 251.0 188
145.2173 253.0 188
145.2612 254.0 188
145.3546 255.0 188
145.4370 255.0 188
145.5304 256.0 188
145.6238 256.0 188
145.9039 256.0 188
145.9369 257.0 188
146.0742 259.0 188
146.3544 260.0 188
146.4368 261.0 188
146.4807 262.0 188
146.5741 263.0 188
146.8542 264.0 188
146.9366 264.0 188
146.9806 265.0 188
147.0740 265.0 188
147.3431 267.0 188
147.5739 269.0 188
147.7936 271.0 188
147.9803 272.0 188
148.0133 274.0 188
148.1067 275.0 188
148.2001 275.0 188
148.2935 275.0 188
148.7933 278.0 188
148.8263 281.0 188
149.0131 282.0 188
149.1394 283.0 188
149.2328 284.0 188
149.3262 285.0 188
149.4525 286.0 188
149.5459 288.0 188
149.6393 289.0 188
149.7327 288.0 188
149.9524 290.0 188
150.0458 291.0 188
150.2325 291.0 188
150.7324 293.0 188
150.7764 298.0 188
150.8588 299.0 188
150.9521 298.0 188
151.1829 300.0 188
151.7926 298.0 188
152.4023 313.0 188
152.5287 316.0 188
152.6221 319.0 188
152.6550 320.0 188
152.7484 322.0 188
152.7924 324.0 188
152.9352 323.0 188
153.0286 320.0 188
153.1824 319.0 188
153.3252 314.0 188
153.4790 310.0 188
153.5779 310.0 188
153.6548 311.0 188
153.7482 310.0 188
153.8416 310.0 188
153.9349 310.0 188
154.0283 309.0 188
154.1217 309.0 188
154.2151 308.0 188
154.3744 307.0 188
154.4513 307.0 188
154.4952 308.0 188
154.6381 307.0 188
154.7314 307.0 188
154.8248 306.0 188
154.9182 306.0 188
155.0116 307.0 188
155.1050 306.0 188
155.1984 306.0 188
155.2917 306.0 188
155.3906 305.0 188
155.4840 305.0 188
155.5774 305.0 188
155.6708 305.0 188
155.7477 305.0 188
155.8411 305.0 188
155.9344 305.0 188
156.0278 305.0 188
156.1212 305.0 188
156.2146 305.0 188
156.3080 305.0 188
156.4014 304.0 188
156.6870 304.0 188
156.9507 304.0 188
157.1045 303.0 188
157.1979 302.0 188
157.2968 302.0 188
157.3901 302.0 188
157.4835 302.0 188
157.5769 302.0 188
157.6703 302.0 188
157.7472 302.0 188
157.8406 301.0 188
157.9340 300.0 188
158.0273 300.0 188
158.1207 300.0 188
158.2141 300.0 188
158.3075 300.0 188
158.4009 300.0 188
158.5437 299.0 188
158.6371 299.0 188
158.7305 299.0 188
158.8239 299.0 188
158.9172 299.0 188
159.0106 299.0 188
159.1040 299.0 188
159.2029 299.0 188
159.2963 299.0 188
159.3896 299.0 188
159.4830 298.0 188
159.5764 298.0 188
159.6698 298.0 188
159.7467 298.0 188
159.8401 297.0 188
159.9335 298.0 188
160.0269 297.0 188
160.1202 297.0 188
160.2136 297.0 188
160.3729 296.0 188
160.4663 296.0 188
160.5432 296.0 188
160.6366 296.0 188
160.7300 296.0 188
160.8234 296.0 188
160.9167 296.0 188
160.9662 297.0 188
161.2299 298.0 188
161.5155 299.0 188
165.3882 287.0 188
165.4816 288.0 188
165.5750 288.0 188
165.6683 289.0 188
165.8551 289.0 188
166.0419 288.0 188
166.1353 288.0 188
166.2341 288.0 188
166.3275 288.0 188
166.4209 287.0 188
166.4978 287.0 188
166.5912 288.0 188
166.6846 287.0 188
166.7780 287.0 188
166.8713 287.0 188
166.9647 287.0 188
167.0581 287.0 188
167.1515 287.0 188
167.2449 286.0 188
167.3438 286.0 188
167.4371 287.0 188
167.5305 287.0 188
167.6239 286.0 188
167.7173 286.0 188
167.8107 286.0 188
168.0743 286.0 188
168.1677 286.0 188
168.2611 287.0 188
168.3545 286.0 188
168.5138 285.0 188
168.6072 285.0 188
168.7006 285.0 188
168.7939 285.0 188
168.8708 285.0 188
168.9642 285.0 188
169.0576 285.0 188
169.1510 285.0 188
169.2499 284.0 188
169.3433 284.0 188
169.4366 284.0 188
169.5300 284.0 188
169.6234 284.0 188
169.7168 284.0 188
169.8102 285.0 188
169.9036 285.0 188
169.9969 284.0 188
170.0903 284.0 188
170.1837 284.0 188
170.2771 284.0 188
170.3540 284.0 188
170.4529 284.0 188
170.5463 284.0 188
170.6396 284.0 188
170.7330 284.0 188
170.8264 284.0 188
170.9198 283.0 188
171.0132 283.0 188
171.1066 283.0 188
171.2000 283.0 188
171.2933 283.0 188
171.3867 283.0 188
171.4801 284.0 188
171.5735 283.0 188
171.6669 283.0 188
171.7603 283.0 188
171.9031 282.0 188
171.9360 283.0 188
172.0294 283.0 188
172.1228 283.0 188
172.2162 283.0 188
172.3096 284.0 188
172.4030 283.0 188
172.5458 282.0 188
172.6392 282.0 188
172.7325 280.0 188
172.8864 279.0 188
172.9797 278.0 188
173.0731 277.0 188
173.2159 275.0 188
173.3093 274.0 188
173.4686 273.0 188
173.5455 272.0 188
173.6389 271.0 188
173.7927 270.0 188
173.8861 269.0 188
173.9795 268.0 188
174.0729 268.0 188
174.2157 267.0 188
174.3091 265.0 188
174.4025 265.0 188
174.5453 264.0 188
174.6387 263.0 188
174.7321 263.0 188
174.8254 262.0 188
174.9792 261.0 188
175.0781 260.0 188
175.2155 258.0 188
175.3088 257.0 188
175.5890 257.0 188
178.7915 313.0 188
178.8904 314.0 188
178.9838 312.0 188
179.1376 310.0 188
179.2145 309.0 188
179.3079 308.0 188
179.4672 307.0 188
179.5605 306.0 188
179.6539 306.0 188
179.7473 304.0 188
179.8901 303.0 188
179.9835 301.0 188
180.0769 300.0 188
180.2142 299.0 188
180.3076 298.0 188
180.4010 298.0 188
180.4999 297.0 188
180.6537 296.0 188
180.7471 295.0 188
180.8240 295.0 188
180.9174 293.0 188
181.0767 292.0 188
181.1700 292.0 188
181.2469 291.0 188
181.3403 291.0 188
181.4337 290.0 188
181.5765 289.0 188
181.6699 289.0 188
181.7633 289.0 188
181.8567 288.0 188
181.9501 287.0 188
182.0435 286.0 188
182.1863 285.0 188
182.2797 285.0 188
182.3730 284.0 188
182.4500 283.0 188
182.5433 283.0 188
182.6367 283.0 188
182.7960 282.0 188
182.8729 282.0 188
182.9169 283.0 188
182.9993 283.0 188
183.1531 282.0 188
183.2465 282.0 188
183.2794 283.0 188
183.4167 282.0 188
183.5156 282.0 188
183.5431 283.0 188
183.6365 283.0 188
183.7299 283.0 188
183.8892 282.0 188
183.9661 282.0 188
184.0155 283.0 188
184.1528 282.0 188
184.2462 282.0 188
184.2792 283.0 188
184.3726 283.0 188
184.4659 283.0 188
184.5593 283.0 188
184.6362 283.0 188
184.7296 283.0 188
184.8230 283.0 188
184.9219 283.0 188
185.0153 283.0 188
185.1086 283.0 188
185.1855 283.0 188
185.2789 284.0 188
185.3723 283.0 188
185.4657 283.0 188
185.5591 283.0 188
185.6525 284.0 188
185.7294 284.0 188
185.8228 284.0 188
185.9216 284.0 188
186.0150 284.0 188
186.1084 284.0 188
186.2018 284.0 188
186.2787 284.0 188
186.3721 284.0 188
186.4655 284.0 188
186.5588 285.0 188
186.6522 285.0 188
186.7456 285.0 188
186.7786 286.0 188
186.8719 286.0 188
187.2015 285.0 188
187.2949 285.0 188
187.3718 285.0 188
187.4652 285.0 188
187.5586 285.0 188
187.6520 285.0 188
187.6849 286.0 188
187.7783 286.0 188
187.9211 285.0 188
187.9651 286.0 188
188.0585 286.0 188
188.1354 286.0 188
188.2343 287.0 188
188.3276 287.0 188
188.4210 286.0 188
188.5144 286.0 188
188.6078 287.0 188
188.6847 286.0 188
188.7781 286.0 188
188.8715 287.0 188
188.9648 287.0 188
189.0582 287.0 188
189.1516 287.0 188
189.2340 287.0 188
189.3274 288.0 188
189.4208 288.0 188
189.5142 288.0 188
189.6075 289.0 188
189.7009 289.0 188
189.7943 288.0 188
189.8712 288.0 188
189.9646 288.0 188
190.0580 289.0 188
190.1514 289.0 188
190.2448 289.0 188
190.3436 289.0 188
190.4370 289.0 188
190.5304 289.0 188
190.6238 289.0 188
190.7172 289.0 188
190.7446 290.0 188
190.8435 290.0 188
190.9369 290.0 188
191.0303 290.0 188
191.1072 290.0 188
191.2006 290.0 188
191.3544 289.0 188
191.4478 289.0 188
191.5466 289.0 188
191.5741 290.0 188
191.6675 291.0 188
191.7609 291.0 188
191.8542 291.0 188
191.9366 291.0 188
192.0300 290.0 188
192.1234 290.0 188
192.2168 291.0 188
192.3102 292.0 188
192.5903 292.0 188
192.6233 293.0 188
192.7167 293.0 188
192.8101 294.0 188
192.9034 294.0 188
193.0902 294.0 188
193.4198 291.0 188
196.2762 291.0 188
196.4026 295.0 188
196.5894 296.0 188
196.6223 297.0 188
196.9519 296.0 188
197.1716 297.0 188
197.2650 299.0 188
197.3584 299.0 188
197.4518 298.0 188
197.5452 299.0 188
197.6385 299.0 188
197.7319 299.0 188
197.8253 299.0 188
197.9022 299.0 188
197.9517 300.0 188
198.0450 300.0 188
198.1384 301.0 188
198.2153 301.0 188
198.3087 301.0 188
198.4021 301.0 188
198.4955 302.0 188
198.7811 302.0 188
198.8745 302.0 188
198.9679 302.0 188
199.0448 303.0 188
199.1382 302.0 188
199.2316 303.0 188
199.3250 303.0 188
199.4183 303.0 188
199.5117 303.0 188
199.5447 304.0 188
199.6381 304.0 188
199.7314 304.0 188
199.8248 305.0 188
199.9182 305.0 188
200.0116 306.0 188
200.0885 306.0 188
200.1874 306.0 188
200.2808 306.0 188
200.3741 306.0 188
200.4675 306.0 188
200.5609 306.0 188
200.6543 307.0 188
200.6873 308.0 188
200.7806 308.0 188
200.8740 308.0 188
200.9674 308.0 188
201.0608 308.0 188
201.1542 308.0 188
201.2311 308.0 188
201.3245 308.0 188
201.4178 308.0 188
201.6980 309.0 188
202.1539 309.0 188
202.2473 311.0 188
202.2803 312.0 188
202.3737 312.0 188
202.4670 312.0 188
202.5604 312.0 188
202.6538 312.0 188
202.7472 312.0 188
202.8406 313.0 188
202.9340 314.0 188
203.0273 313.0 188
203.1042 313.0 188
203.2031 315.0 188
203.2965 315.0 188
203.3899 314.0 188
203.5767 315.0 188
203.7030 316.0 188
203.7964 316.0 188
203.8898 316.0 188
203.9832 317.0 188
204.0765 318.0 188
204.1534 317.0 188
204.2468 317.0 188
204.3402 318.0 188
204.4336 319.0 188
204.5270 319.0 188
204.6204 319.0 188
204.7137 319.0 188
204.7467 320.0 188
204.8401 320.0 188
204.9335 320.0 188
205.0269 320.0 188
205.1202 320.0 188
205.2026 320.0 188
205.2960 320.0 188
205.3894 321.0 188
205.4828 321.0 188
205.5762 321.0 188
205.6696 322.0 188
205.7629 322.0 188
205.8563 323.0 188
205.9497 323.0 188
206.0266 323.0 188
206.1200 322.0 188
206.2134 322.0 188
206.3123 323.0 188
206.3397 324.0 188
206.4331 324.0 188
206.5265 325.0 188
206.6199 325.0 188
206.7188 325.0 188
206.8121 325.0 188
206.9055 325.0 188
206.9989 325.0 188
207.2626 325.0 188
207.3560 326.0 188
207.4493 327.0 188
207.5427 327.0 188
207.6361 327.0 188
207.8229 326.0 188
208.0151 327.0 188
208.0426 329.0 188
208.1360 330.0 188
208.2294 331.0 188
208.3228 332.0 188
208.4052 331.0 188
208.4985 331.0 188
208.5919 330.0 188
208.6853 328.0 188
208.8391 327.0 188
208.9325 327.0 188
208.9655 328.0 188
209.0588 328.0 188
209.2017 327.0 188
209.2950 327.0 188
209.3884 327.0 188
209.4818 327.0 188
209.5752 327.0 188
209.6082 328.0 188
209.7015 329.0 188
209.7949 329.0 188
209.8883 330.0 188
209.9817 329.0 188
210.1245 326.0 188
210.2783 322.0 188
210.3717 321.0 188
210.4486 321.0 188
210.5420 320.0 188
210.6354 320.0 188
210.7947 317.0 188
210.9375 315.0 188
211.0309 313.0 188
211.1243 313.0 188
211.2177 313.0 188
211.3110 312.0 188
211.4484 311.0 188
211.5417 311.0 188
211.6406 310.0 188
211.7340 310.0 188
211.8274 309.0 188
211.9647 307.0 188
212.0581 305.0 188
212.1515 304.0 188
212.3108 302.0 188
212.3877 301.0 188
212.4811 300.0 188
212.5745 300.0 188
212.7338 299.0 188
212.8271 299.0 188
212.8546 300.0 188
212.9974 299.0 188
213.0908 297.0 188
213.2446 295.0 188
213.3435 293.0 188
213.4808 292.0 188
213.5742 291.0 188
213.6676 290.0 188
213.8104 289.0 188
213.9038 289.0 188
213.9972 288.0 188
214.0906 288.0 188
214.1840 288.0 188
214.2773 288.0 188
214.3707 286.0 188
214.5135 285.0 188
214.6069 284.0 188
214.7003 284.0 188
214.7937 283.0 188
214.9365 282.0 188
215.0299 282.0 188
215.1233 281.0 188
215.2167 280.0 188
215.3540 279.0 188
215.4529 279.0 188
215.5463 278.0 188
215.6396 278.0 188
215.7330 277.0 188
215.8868 276.0 188
215.9637 275.0 188
216.0571 274.0 188
216.3098 273.0 188
216.4032 273.0 188
216.4966 272.0 188
216.5735 271.0 188
216.7328 270.0 188
216.8262 269.0 188
216.9196 269.0 188
216.9965 269.0 188
217.0898 268.0 188
217.2491 267.0 188
217.3425 267.0 188
217.5128 266.0 188
217.6666 264.0 188
217.7655 264.0 188
217.8589 263.0 188
217.9523 262.0 188
218.0896 261.0 188
218.1830 260.0 188
218.2764 259.0 188
218.3698 259.0 188
218.4521 259.0 188
218.6060 258.0 188
218.6993 258.0 188
218.7927 257.0 188
218.9355 256.0 188
219.0289 254.0 188
219.1223 254.0 188
219.2157 254.0 188
219.3091 254.0 188
219.4025 254.0 188
219.5453 253.0 188
219.6387 253.0 188
219.7321 252.0 188
219.8254 252.0 188
219.9023 252.0 188
219.9957 252.0 188
220.0891 252.0 188
220.1825 252.0 188
220.3748 251.0 188
220.5615 252.0 188
220.6384 253.0 188
220.8746 254.0 188
235.5304 182.0 188
235.6238 182.0 188
235.8270 183.0 188
235.9808 182.0 188
236.0742 182.0 188
236.1676 181.0 188
236.2500 181.0 188
236.3434 181.0 188
236.4972 180.0 188
236.5741 180.0 188
236.6675 180.0 188
236.7609 180.0 188
236.8542 180.0 188
236.9531 180.0 188
237.0905 179.0 188
237.3706 179.0 188
237.3431 181.0 188
237.4969 180.0 188
237.7002 178.0 188
237.7936 178.0 188
237.9803 178.0 188
238.0573 177.0 188
238.1561 177.0 188
238.3099 176.0 188
238.4528 175.0 188
238.5461 175.0 188
238.6395 175.0 188
238.7329 175.0 188
238.9032 175.0 188
239.0900 175.0 188
239.2493 174.0 188
239.3262 174.0 188
239.5129 174.0 188
239.7491 173.0 188
239.8425 173.0 188
239.9359 173.0 188
240.0293 172.0 188
240.1227 172.0 188
240.2161 172.0 188
240.3094 172.0 188
240.4523 171.0 188
240.5457 171.0 188
240.6830 170.0 188
240.7764 170.0 188
240.8698 170.0 188
240.9686 170.0 188
241.0620 170.0 188
241.1554 170.0 188
241.2323 170.0 188
241.3861 169.0 188
241.4795 169.0 188
241.5729 169.0 188
241.6553 169.0 188
241.7487 169.0 188
241.8420 169.0 188
241.9354 169.0 188
242.0288 169.0 188
242.1222 169.0 188
242.2650 168.0 188
242.4188 167.0 188
242.4957 167.0 188
242.5891 167.0 188
242.6825 167.0 188
242.7759 167.0 188
242.8748 167.0 188
243.0121 166.0 188
243.1055 166.0 188
243.1989 166.0 188
243.2922 166.0 188
243.4790 166.0 188
243.7152 165.0 188
243.9185 162.0 188
243.9844 164.0 188
244.0778 164.0 188
244.3579 164.0 188
244.4513 164.0 188
244.5447 164.0 188
244.6216 164.0 188
244.8853 161.0 188
244.9841 161.0 188
244.9677 163.0 188
245.0446 163.0 188
245.4016 160.0 188
245.5609 162.0 188
245.6543 162.0 188
245.7477 162.0 188
245.8411 162.0 188
245.9839 161.0 188
246.0773 161.0 188
246.1707 161.0 188
246.2640 161.0 188
246.3574 161.0 188
246.4508 161.0 188
246.7804 160.0 188
246.8738 160.0 188
246.9672 160.0 188
247.0441 160.0 188
247.1375 160.0 188
247.3901 159.0 188
247.4670 159.0 188
247.5604 159.0 188
247.6538 159.0 188
247.7472 159.0 188
247.8406 159.0 188
247.9340 159.0 188
248.0273 159.0 188
248.1042 159.0 188
248.2031 159.0 188
248.2965 159.0 188
248.3899 159.0 188
248.5272 158.0 188
248.6206 158.0 188
248.7140 158.0 188
248.8074 158.0 188
248.9062 158.0 188
248.9996 158.0 188
249.0765 158.0 188
249.3567 158.0 188
249.4501 158.0 188
249.6368 158.0 188
249.8071 158.0 188
249.9664 157.0 188
250.0598 157.0 188
250.1367 157.0 188
250.1862 158.0 188
250.3235 157.0 188
250.4169 157.0 188
250.5103 157.0 188
250.7794 157.0 188
251.1200 156.0 188
251.2024 156.0 188
251.2958 156.0 188
251.3892 156.0 188
251.4825 156.0 188
251.5759 156.0 188
251.6693 156.0 188
251.7023 157.0 188
251.8396 156.0 188
251.9330 156.0 188
252.0264 156.0 188
252.1198 156.0 188
252.2186 156.0 188
252.3120 156.0 188
252.4054 156.0 188
252.5427 155.0 188
252.6361 155.0 188
252.7295 155.0 188
252.8229 155.0 188
252.9053 155.0 188
252.9987 155.0 188
253.0920 155.0 188
253.1854 155.0 188
253.2788 155.0 188
253.3722 155.0 188
253.4656 155.0 188
253.5425 155.0 188
253.6359 155.0 188
253.7292 155.0 188
253.8281 155.0 188
253.8556 156.0 188
254.0149 155.0 188
254.1083 155.0 188
254.1852 155.0 188
254.2786 155.0 188
254.4324 154.0 188
254.5312 154.0 188
254.6082 154.0 188
254.7015 154.0 188
254.7455 155.0 188
254.8883 154.0 188
254.9817 154.0 188
255.0751 154.0 188
255.1685 154.0 188
255.2454 154.0 188
255.3387 154.0 188
255.4321 154.0 188
255.5310 154.0 188
255.6244 154.0 188
255.7178 154.0 188
255.8112 154.0 188
255.9045 154.0 188
255.9979 154.0 188
256.0748 154.0 188
256.1682 154.0 188
256.4484 154.0 188
256.5417 154.0 188
256.6406 154.0 188
256.7780 153.0 188
256.8713 153.0 188
256.9647 153.0 188
256.9977 154.0 188
257.0911 154.0 188
257.1844 154.0 188
257.3438 153.0 188
257.6074 153.0 188
257.7008 153.0 188
257.7942 153.0 188
257.8876 153.0 188
257.9810 153.0 188
258.0743 153.0 188
258.1677 153.0 188
258.2611 153.0 188
258.3545 153.0 188
258.4369 153.0 188
258.5303 153.0 188
258.6237 153.0 188
258.7170 153.0 188
258.8104 153.0 188
258.9038 153.0 188
258.9972 153.0 188
259.2773 153.0 188
259.3542 153.0 188
259.4531 153.0 188
259.5465 153.0 188
259.6399 153.0 188
259.7333 153.0 188
259.8267 153.0 188
259.9200 153.0 188
260.0134 153.0 188
260.1068 153.0 188
260.1837 153.0 188
260.2771 153.0 188
260.4364 152.0 188
260.4639 153.0 188
260.5573 153.0 188
260.7166 152.0 188
260.7935 152.0 188
260.8868 152.0 188
260.9802 152.0 188
261.0736 152.0 188
261.2604 152.0 188
261.4526 152.0 188
261.5460 152.0 188
261.6394 152.0 188
261.8097 152.0 188
261.9965 152.0 188
262.0898 152.0 188
262.1832 152.0 188
262.2766 152.0 188
262.3700 152.0 188
262.4634 152.0 188
262.5458 152.0 188
262.6392 152.0 188
262.7325 152.0 188
262.8259 152.0 188
262.9193 152.0 188
263.0127 152.0 188
263.1061 152.0 188
263.1995 152.0 188
263.2928 152.0 188
263.3862 152.0 188
263.4686 152.0 188
263.5620 152.0 188
263.6554 152.0 188
263.7488 152.0 188
263.8422 152.0 188
263.9355 152.0 188
264.0289 152.0 188
264.1223 152.0 188
264.2157 152.0 188
264.3091 152.0 188
264.3860 152.0 188
264.4794 152.0 188
264.5728 152.0 188
264.6716 152.0 188
264.7650 152.0 188
264.8584 152.0 188
264.9518 152.0 188
265.0287 152.0 188
265.1221 152.0 188
265.2155 152.0 188
265.3088 152.0 188
265.4022 152.0 188
265.4956 152.0 188
265.5890 152.0 188
265.6714 152.0 188
265.7648 152.0 188
265.8582 152.0 188
265.9515 152.0 188
266.0449 152.0 188
266.1383 152.0 188
266.2317 152.0 188
266.3251 152.0 188
266.4679 151.0 188
266.5613 151.0 188
266.6547 151.0 188
266.7480 151.0 188
266.7810 152.0 188
266.8744 152.0 188
266.9678 152.0 188
267.0447 152.0 188
267.1381 152.0 188
267.2314 152.0 188
267.3248 152.0 188
267.4182 152.0 188
267.5116 152.0 188
267.6050 152.0 188
267.6984 152.0 188
267.8412 151.0 188
267.8741 152.0 188
267.9675 152.0 188
268.0609 152.0 188
268.1543 152.0 188
268.2477 152.0 188
268.3411 152.0 188
268.4180 152.0 188
268.5114 152.0 188
268.6047 152.0 188
268.6981 152.0 188
268.7915 152.0 188
268.8904 152.0 188
268.9838 152.0 188
269.0607 152.0 188
269.1541 152.0 188
269.2474 152.0 188
269.3408 152.0 188
269.4342 152.0 188
269.5276 152.0 188
269.7473 153.0 188
269.8407 153.0 188
269.9176 153.0 188
270.0110 153.0 188
270.1044 153.0 188
270.1978 153.0 188
270.2966 153.0 188
270.3900 153.0 188
270.4175 154.0 188
270.5109 154.0 188
270.6042 154.0 188
270.7031 154.0 188
270.7965 154.0 188
270.8734 154.0 188
270.9668 154.0 188
271.0602 154.0 188
271.1536 154.0 188
271.2469 154.0 188
271.3403 154.0 188
271.4337 154.0 188
271.5106 154.0 188
271.6040 154.0 188
271.7029 154.0 188
271.7963 154.0 188
271.8896 154.0 188
271.9830 154.0 188
272.0764 154.0 188
272.1533 154.0 188
272.2467 154.0 188
272.3401 154.0 188
272.4335 154.0 188
272.5269 154.0 188
272.6202 154.0 188
272.7136 154.0 188
272.8125 154.0 188
272.8894 154.0 188
272.9828 154.0 188
273.2629 154.0 188
273.3563 154.0 188
273.4497 154.0 188
273.5266 154.0 188
273.5760 155.0 188
273.6694 155.0 188
273.7628 155.0 188
273.8397 155.0 188
273.9331 155.0 188
274.0265 155.0 188
274.1199 155.0 188
274.2188 155.0 188
274.3121 155.0 188
274.5758 155.0 188
274.6692 155.0 188
274.7626 155.0 188
274.8560 155.0 188
275.1196 155.0 188
275.2185 155.0 188
275.3119 155.0 188
275.4053 155.0 188
275.4987 155.0 188
275.5920 155.0 188
275.6854 155.0 188
275.7788 155.0 188
275.9491 155.0 188
276.1359 155.0 188
276.2292 155.0 188
276.4984 155.0 188
276.5918 155.0 188
276.6357 156.0 188
276.7181 156.0 188
276.8719 155.0 188
276.9653 155.0 188
277.0587 155.0 188
277.1356 155.0 188
277.2290 155.0 188
277.3279 155.0 188
277.4213 155.0 188
277.5146 155.0 188
277.5421 156.0 188
277.6355 156.0 188
277.7344 156.0 188
277.8278 156.0 188
277.9211 156.0 188
278.0145 156.0 188
278.0914 156.0 188
278.1848 156.0 188
278.2782 156.0 188
278.3716 156.0 188
278.6517 156.0 188
278.7341 156.0 188
278.8275 156.0 188
278.9209 156.0 188
279.0143 156.0 188
279.1077 156.0 188
279.2010 156.0 188
279.2944 156.0 188
279.3713 156.0 188
279.4208 157.0 188
279.5142 157.0 188
